timestamp,symbol,price,quantity,is_buyer_maker
1778603769085,BTCUSDT,80264.9,0.002,False
1778603769088,BTCUSDT,80265.0,0.023,False
1778603769100,BTCUSDT,80265.3,0.002,False
1778603769100,BTCUSDT,80265.4,0.001,False
1778603769100,BTCUSDT,80266.0,0.002,False
1778603769100,BTCUSDT,80266.3,0.002,False
1778603769100,BTCUSDT,80267.2,0.007,False
1778603769102,BTCUSDT,80267.3,0.005,False
1778603769102,BTCUSDT,80267.5,0.002,False
1778603769102,BTCUSDT,80267.6,0.003,False
1778603769102,BTCUSDT,80267.9,0.002,False
1778603769102,BTCUSDT,80268.0,0.002,False
1778603769102,BTCUSDT,80268.1,0.001,False
1778603769106,BTCUSDT,80268.4,0.075,False
1778603769217,BTCUSDT,80268.3,0.053,True
1778603769241,BTCUSDT,80268.4,0.03,False
1778603769365,BTCUSDT,80268.4,0.01,False
1778603769480,BTCUSDT,80268.4,0.114,False
1778603770017,BTCUSDT,80268.3,0.012,True
1778603770388,BTCUSDT,80268.3,0.01,True
1778603770765,BTCUSDT,80268.3,0.004,True
1778603770985,BTCUSDT,80268.3,0.004,True
1778603771390,BTCUSDT,80268.3,0.1,True
1778603771441,BTCUSDT,80268.4,0.001,False
1778603772334,BTCUSDT,80268.3,0.332,True
1778603772704,BTCUSDT,80268.4,0.041,False
1778603772930,BTCUSDT,80268.3,0.008,True
1778603774343,BTCUSDT,80268.4,0.001,False
1778603774361,BTCUSDT,80268.3,0.01,True
1778603774470,BTCUSDT,80268.4,0.001,False
1778603774595,BTCUSDT,80268.3,0.004,True
1778603774627,BTCUSDT,80268.4,0.026,False
1778603774863,BTCUSDT,80268.4,0.297,False
1778603774891,BTCUSDT,80268.5,0.009,False
1778603774891,BTCUSDT,80268.6,0.001,False
1778603774891,BTCUSDT,80268.7,0.002,False
1778603774891,BTCUSDT,80268.8,0.002,False
1778603774898,BTCUSDT,80269.3,0.058,False
1778603774906,BTCUSDT,80269.4,0.002,False
1778603774906,BTCUSDT,80269.5,0.001,False
1778603774906,BTCUSDT,80269.6,0.001,False
1778603774907,BTCUSDT,80269.9,0.002,False
1778603774908,BTCUSDT,80270.0,0.002,False
1778603774908,BTCUSDT,80270.1,0.001,False
1778603774908,BTCUSDT,80270.2,0.008,False
1778603775003,BTCUSDT,80270.2,0.001,True
1778603775272,BTCUSDT,80270.3,0.004,False
1778603775488,BTCUSDT,80270.3,0.074,False
1778603775488,BTCUSDT,80270.4,0.006,False
1778603775488,BTCUSDT,80270.5,0.004,False
1778603775488,BTCUSDT,80270.6,0.002,False
1778603775488,BTCUSDT,80270.7,0.001,False
1778603775488,BTCUSDT,80270.8,0.001,False
1778603775488,BTCUSDT,80270.9,0.014,False
1778603775488,BTCUSDT,80271.0,0.011,False
1778603775488,BTCUSDT,80271.2,0.004,False
1778603775488,BTCUSDT,80271.5,0.002,False
1778603775488,BTCUSDT,80271.6,0.001,False
1778603775488,BTCUSDT,80272.0,0.007,False
1778603775488,BTCUSDT,80272.1,0.005,False
1778603775488,BTCUSDT,80272.3,0.003,False
1778603775488,BTCUSDT,80272.4,0.011,False
1778603775488,BTCUSDT,80272.5,0.001,False
1778603775488,BTCUSDT,80272.6,0.005,False
1778603775488,BTCUSDT,80272.8,0.001,False
1778603775488,BTCUSDT,80273.0,0.003,False
1778603775488,BTCUSDT,80273.2,0.036,False
1778603775488,BTCUSDT,80273.5,0.001,False
1778603775488,BTCUSDT,80273.6,0.001,False
1778603775495,BTCUSDT,80273.8,0.002,False
1778603775495,BTCUSDT,80273.9,0.002,False
1778603775495,BTCUSDT,80274.0,0.001,False
1778603775495,BTCUSDT,80274.2,0.002,False
1778603775505,BTCUSDT,80274.3,0.1,False
1778603775505,BTCUSDT,80274.5,0.001,False
1778603775505,BTCUSDT,80274.7,0.001,False
1778603775505,BTCUSDT,80274.9,0.006,False
1778603775519,BTCUSDT,80275.0,0.016,False
1778603775529,BTCUSDT,80275.3,0.006,False
1778603775529,BTCUSDT,80275.4,0.001,False
1778603775529,BTCUSDT,80275.7,0.001,False
1778603775534,BTCUSDT,80276.0,0.011,False
1778603775534,BTCUSDT,80276.1,0.002,False
1778603775534,BTCUSDT,80276.4,0.003,False
1778603775534,BTCUSDT,80276.6,0.001,False
1778603775534,BTCUSDT,80276.8,0.006,False
1778603775534,BTCUSDT,80276.9,0.001,False
1778603775534,BTCUSDT,80277.0,0.001,False
1778603775724,BTCUSDT,80277.3,0.001,False
1778603775724,BTCUSDT,80277.5,0.003,False
1778603775724,BTCUSDT,80277.8,0.001,False
1778603775724,BTCUSDT,80277.9,0.001,False
1778603775726,BTCUSDT,80278.0,0.012,False
1778603775726,BTCUSDT,80278.1,0.001,False
1778603775726,BTCUSDT,80278.6,0.002,False
1778603775726,BTCUSDT,80279.0,0.001,False
1778603775726,BTCUSDT,80279.4,0.001,False
1778603775805,BTCUSDT,80279.5,0.025,True
1778603776048,BTCUSDT,80279.6,0.043,False
1778603776398,BTCUSDT,80279.5,0.022,True
1778603776770,BTCUSDT,80279.5,0.041,True
1778603777118,BTCUSDT,80279.6,0.005,False
1778603777140,BTCUSDT,80279.5,0.001,True
1778603777386,BTCUSDT,80279.5,0.005,True
1778603777525,BTCUSDT,80279.6,0.186,False
1778603778134,BTCUSDT,80279.6,0.002,False
1778603779008,BTCUSDT,80279.5,0.001,True
1778603779228,BTCUSDT,80279.5,0.172,True
1778603779699,BTCUSDT,80279.6,0.005,False
1778603779816,BTCUSDT,80279.6,0.901,False
1778603779916,BTCUSDT,80279.5,0.004,True
1778603780142,BTCUSDT,80279.6,0.011,False
1778603780394,BTCUSDT,80279.5,0.001,True
1778603781630,BTCUSDT,80279.6,0.043,False
1778603781806,BTCUSDT,80279.6,0.002,False
1778603782139,BTCUSDT,80279.6,0.149,False
1778603782139,BTCUSDT,80279.7,0.008,False
1778603782139,BTCUSDT,80279.8,0.002,False
1778603782139,BTCUSDT,80279.9,0.002,False
1778603782139,BTCUSDT,80280.0,0.012,False
1778603782298,BTCUSDT,80280.1,1.031,False
1778603782360,BTCUSDT,80280.2,0.008,False
1778603782360,BTCUSDT,80280.3,0.003,False
1778603782360,BTCUSDT,80280.4,0.012,False
1778603782360,BTCUSDT,80280.7,0.002,False
1778603782360,BTCUSDT,80281.0,0.002,False
1778603782369,BTCUSDT,80281.2,0.003,False
1778603782369,BTCUSDT,80281.5,0.001,False
1778603782369,BTCUSDT,80281.6,0.015,False
1778603782369,BTCUSDT,80281.7,0.001,False
1778603782372,BTCUSDT,80282.0,0.019,False
1778603782834,BTCUSDT,80282.0,0.002,False
1778603782973,BTCUSDT,80281.9,0.002,True
1778603783249,BTCUSDT,80282.0,0.006,False
1778603784899,BTCUSDT,80282.0,0.002,False
1778603785362,BTCUSDT,80281.9,0.035,True
1778603785552,BTCUSDT,80282.0,0.019,False
1778603785942,BTCUSDT,80282.0,0.069,False
1778603786298,BTCUSDT,80282.0,0.003,False
1778603786483,BTCUSDT,80282.0,0.124,False
1778603786903,BTCUSDT,80282.0,0.013,False
1778603787309,BTCUSDT,80282.0,0.001,False
1778603787703,BTCUSDT,80281.9,0.004,True
1778603787820,BTCUSDT,80282.0,0.001,False
1778603787984,BTCUSDT,80282.0,0.001,False
1778603788610,BTCUSDT,80282.0,0.002,False
1778603788626,BTCUSDT,80281.9,0.003,True
1778603788989,BTCUSDT,80281.9,0.031,True
1778603789133,BTCUSDT,80282.0,0.006,False
1778603789324,BTCUSDT,80282.0,0.001,False
1778603790185,BTCUSDT,80282.0,0.07,False
1778603790466,BTCUSDT,80282.0,0.002,False
1778603790679,BTCUSDT,80282.0,0.036,False
1778603790980,BTCUSDT,80282.0,0.035,False
1778603791665,BTCUSDT,80282.0,0.123,False
1778603791850,BTCUSDT,80281.9,0.833,True
1778603792000,BTCUSDT,80281.9,0.052,True
1778603792000,BTCUSDT,80281.8,0.001,True
1778603792000,BTCUSDT,80281.7,0.002,True
1778603792000,BTCUSDT,80281.6,0.002,True
1778603792000,BTCUSDT,80281.0,0.001,True
1778603792124,BTCUSDT,80280.9,0.001,False
1778603792236,BTCUSDT,80280.9,0.058,False
1778603792381,BTCUSDT,80280.9,0.037,False
1778603792579,BTCUSDT,80280.9,0.683,False
1778603792800,BTCUSDT,80280.9,0.02,False
1778603792803,BTCUSDT,80280.8,0.007,True
1778603793006,BTCUSDT,80280.8,0.019,True
1778603793008,BTCUSDT,80280.7,0.025,True
1778603793010,BTCUSDT,80280.6,0.023,True
1778603793119,BTCUSDT,80280.6,0.025,True
1778603793119,BTCUSDT,80280.5,0.007,True
1778603793119,BTCUSDT,80280.4,0.001,True
1778603793119,BTCUSDT,80280.1,0.002,True
1778603793152,BTCUSDT,80280.0,0.017,True
1778603793164,BTCUSDT,80279.6,0.002,True
1778603793530,BTCUSDT,80279.6,0.005,False
1778603793996,BTCUSDT,80279.5,0.003,True
1778603794176,BTCUSDT,80279.5,0.021,True
1778603794428,BTCUSDT,80279.6,0.182,False
1778603794531,BTCUSDT,80279.6,0.008,False
1778603794987,BTCUSDT,80279.5,0.002,True
1778603795095,BTCUSDT,80279.5,0.002,True
1778603795315,BTCUSDT,80279.6,0.1,False
1778603795682,BTCUSDT,80279.5,0.504,True
1778603795682,BTCUSDT,80279.4,0.001,True
1778603795682,BTCUSDT,80279.2,0.002,True
1778603795682,BTCUSDT,80278.6,0.001,True
1778603795682,BTCUSDT,80278.5,0.001,True
1778603795682,BTCUSDT,80278.3,0.044,True
1778603795683,BTCUSDT,80277.7,0.001,True
1778603795683,BTCUSDT,80277.6,0.062,True
1778603795683,BTCUSDT,80277.5,0.001,True
1778603795683,BTCUSDT,80277.4,0.001,True
1778603795683,BTCUSDT,80277.1,0.001,True
1778603795683,BTCUSDT,80277.0,0.004,True
1778603795698,BTCUSDT,80276.8,0.003,True
1778603795698,BTCUSDT,80276.7,0.007,True
1778603795698,BTCUSDT,80276.6,0.001,True
1778603795698,BTCUSDT,80276.5,0.002,True
1778603795698,BTCUSDT,80276.2,0.002,True
1778603795698,BTCUSDT,80276.0,0.002,True
1778603795698,BTCUSDT,80275.9,0.004,True
1778603795700,BTCUSDT,80275.7,0.002,True
1778603795700,BTCUSDT,80275.6,0.001,True
1778603795700,BTCUSDT,80275.5,0.002,True
1778603795700,BTCUSDT,80275.2,0.002,True
1778603795701,BTCUSDT,80275.1,0.003,True
1778603795701,BTCUSDT,80275.0,0.002,True
1778603795701,BTCUSDT,80274.9,0.016,True
1778603795711,BTCUSDT,80274.8,0.002,True
1778603795711,BTCUSDT,80274.7,0.002,True
1778603795711,BTCUSDT,80274.6,0.006,True
1778603795711,BTCUSDT,80274.4,0.001,True
1778603795711,BTCUSDT,80274.3,0.003,True
1778603795711,BTCUSDT,80274.2,0.001,True
1778603795958,BTCUSDT,80274.0,0.04,True
1778603796035,BTCUSDT,80273.9,0.002,True
1778603796035,BTCUSDT,80273.6,0.001,True
1778603796038,BTCUSDT,80273.5,0.033,True
1778603796038,BTCUSDT,80273.3,0.001,True
1778603796038,BTCUSDT,80273.2,0.002,True
1778603796040,BTCUSDT,80272.0,0.045,True
1778603796226,BTCUSDT,80272.0,0.002,True
1778603796226,BTCUSDT,80271.9,0.004,True
1778603796226,BTCUSDT,80271.6,0.001,True
1778603796226,BTCUSDT,80271.5,0.003,True
1778603796226,BTCUSDT,80271.4,0.002,True
1778603796226,BTCUSDT,80271.0,0.003,True
1778603796226,BTCUSDT,80270.6,0.001,True
1778603796226,BTCUSDT,80270.5,0.001,True
1778603796226,BTCUSDT,80270.2,0.007,True
1778603796226,BTCUSDT,80270.0,0.003,True
1778603796226,BTCUSDT,80269.9,0.002,True
1778603796226,BTCUSDT,80269.8,0.002,True
1778603796226,BTCUSDT,80269.7,0.001,True
1778603796226,BTCUSDT,80269.6,0.002,True
1778603796226,BTCUSDT,80269.5,0.001,True
1778603796226,BTCUSDT,80268.9,0.001,True
1778603796377,BTCUSDT,80268.9,0.021,False
